flight_id,flight_number,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,delay_min,ticket_price_usd,airline,status
e0e8da40-e739-467e-b1f6-a45a8ec546ff,VH5431,EGMD,ESSA,2026-08-21T18:42,2026-08-22T00:42,164,562.14,LOT,Cancelled
d814576a-6f54-4bc4-b077-64035f629e4b,7L2273,MMTJ,LFPG,2026-07-09T18:42,2026-07-10T00:42,36,658.54,Delta,On time
be8f7462-e90d-4aa4-8281-e05eb1650415,O79383,UHMD,UTDL,2025-10-26T18:42,2025-10-27T03:42,160,768.18,Delta,Delayed
2228c95a-1b50-49b8-b2c3-fd5d62c2ffa6,4R3694,EGHC,MWCB,2026-09-21T18:42,2026-09-22T00:42,36,919.87,Ryanair,On time
c5200ad5-1429-4031-8ab6-9369aa425ac6,VM5531,MWCB,VHHH,2026-09-11T18:42,2026-09-12T00:42,161,1306.15,Delta,Delayed
6df9cb4d-733f-4911-b97d-00982544cec6,A73264,VILD,TFFG,2026-03-06T18:42,2026-03-06T19:42,140,1488.25,Lufthansa,Cancelled
d542221c-78ff-4f03-9960-61ed523e126d,NU7141,KPLN,FYOG,2026-08-25T18:42,2026-08-26T03:42,109,860.56,Emirates,Delayed
bc3a84be-e60c-4d5c-9ab4-a4b1d818895d,FQ4602,OERF,VNRC,2026-09-14T18:42,2026-09-15T03:42,7,765.4,Delta,Delayed
ebf7bd04-c96c-497d-8ca1-f42ffa4d7aa3,R33589,VILD,PGRO,2026-05-27T18:42,2026-05-28T01:42,107,1483.25,Delta,Delayed
7ce7531f-13b3-4f38-b305-09546a8de628,PC5468,HAJM,MMZO,2026-05-08T18:42,2026-05-09T00:42,2,1447.11,Delta,Delayed
ed97ff4f-d349-4a40-b41c-0abbaa0f80be,IP5608,CYLU,NZPP,2025-12-09T18:42,2025-12-09T22:42,36,944.24,Lufthansa,On time
1d8a14b2-4afa-4640-9fe8-efa0b8992baf,9S2083,YPKT,USCC,2026-04-30T18:42,2026-04-30T19:42,47,403.45,Ryanair,On time
43ae7594-57cb-42c4-a98d-37113e72797b,MW5136,NZPP,FMNM,2026-04-07T18:42,2026-04-08T00:42,63,1173.97,LOT,On time
ba7c7f20-e2de-4cfe-aec5-f0b29fb45cb7,DR651,WAPP,VGHS,2025-10-17T18:42,2025-10-18T01:42,52,541.8,Delta,On time
906d8a4b-fbf9-43e4-be09-0a1c40c47b6d,EK75,EDXB,YBKE,2025-11-03T18:42,2025-11-04T05:42,134,814.66,LOT,Delayed
a045d046-e4fe-4b3f-92e4-1642134557ff,LV9373,VYMO,USKK,2025-11-12T18:42,2025-11-12T22:42,149,164.27,Emirates,On time
0e622a65-0f7b-4ac5-9eb9-9df39dc1965d,C58358,VILD,CYFC,2026-01-20T18:42,2026-01-21T04:42,45,679.61,LOT,On time
30022820-785a-42b7-ab92-d2e9831b15c4,AZ1813,ESNL,CYWA,2026-09-16T18:42,2026-09-16T19:42,160,746.94,Emirates,Delayed
62268eac-53c2-42fd-bf8d-15a092e62323,6H443,ESSU,CYLU,2026-06-28T18:42,2026-06-29T04:42,53,591.02,LOT,Delayed
d9ad89ae-823f-4362-bc30-c1883c36dd88,MH1163,UHMD,KMSN,2026-02-16T18:42,2026-02-17T04:42,106,537.41,Delta,Cancelled
8fc37815-6d0f-43fe-87c1-e125114b5db9,UL5573,FCBK,EETN,2026-06-03T18:42,2026-06-04T03:42,99,406.9,LOT,Delayed
8be11945-c226-4544-993f-b4c708973f87,MH1291,TFFG,ENRS,2026-03-21T18:42,2026-03-21T20:42,26,1001.61,LOT,Delayed
de41f745-475e-4eb2-8621-c564ac00efdb,7K5678,UTDL,FVFA,2026-05-20T18:42,2026-05-21T02:42,111,640.91,Delta,Cancelled
3447ac71-8499-406d-a66b-0f5fe75a3fbc,NC9922,FBTL,VHHH,2026-07-13T18:42,2026-07-14T00:42,42,791.78,LOT,Cancelled
97137ec2-8dd5-43eb-9c2a-2788553f267e,3X6609,OIZB,YPKT,2026-06-15T18:42,2026-06-15T22:42,95,636.61,Ryanair,On time
6b62ebb6-6220-4bab-a4d9-0e9621bc8e04,BZ9740,CYLU,EGJB,2025-10-23T18:42,2025-10-24T01:42,86,86.09,Delta,Delayed
37676194-7a77-40e4-adb0-ceef13091404,TO1206,VTCR,UUOB,2025-10-04T18:42,2025-10-05T05:42,5,467.35,Lufthansa,On time
42352328-0bb8-40e1-b84f-51285361713f,T78113,DITM,OIBB,2026-02-09T18:42,2026-02-10T05:42,88,454.91,Delta,Delayed
553e9891-9338-478d-9d50-6a938704c68a,SC5806,NZPP,YBKE,2026-06-05T18:42,2026-06-06T02:42,71,943.98,Emirates,On time
b42ab0ce-f2be-4d87-b6d4-0d06ca372298,ET9676,OIZB,VOPB,2026-09-03T18:42,2026-09-03T20:42,138,476.05,LOT,Cancelled
03ee3054-d0ac-4884-9214-c73bf8e4c4d1,O62116,CYEV,MUMO,2026-07-03T18:42,2026-07-03T20:42,144,105.66,Delta,Delayed
37dc09e5-0694-4068-b19d-aa612568895d,5M3487,VHHH,EFJY,2026-03-23T18:42,2026-03-23T22:42,99,157.77,Lufthansa,Cancelled
5e440b05-e726-4f65-adfd-30a83b4f9fe5,4M2481,MMIO,OIBB,2026-07-21T18:42,2026-07-22T02:42,67,1354.34,LOT,Cancelled
59d570fd-bfc4-473e-863a-78a8cf9a1139,R35087,CYWA,YBKE,2026-02-12T18:42,2026-02-13T01:42,138,1275.98,Emirates,On time
7b0844a1-bf90-4524-b4f3-394ab6611550,OS8128,FMNG,YTIB,2026-05-19T18:42,2026-05-20T04:42,144,863.65,Lufthansa,On time
6f830262-92af-4aad-9e2e-0db8f5f27fc7,WA2492,FBTL,MHTG,2026-08-05T18:42,2026-08-05T23:42,156,1489.63,Ryanair,Delayed
f3f8ee55-962b-43d2-8cd8-7584d0eb6c58,YS5594,WRBP,YPKT,2026-06-28T18:42,2026-06-29T03:42,107,472.86,LOT,Delayed
76806477-99b6-4c64-b133-7e97afe9a93e,1W3503,MWCB,MHTE,2026-06-22T18:42,2026-06-23T01:42,14,335.24,Emirates,Cancelled
4ae087a3-500f-4750-8df7-c13c77afdf55,NE5530,MMTJ,VOPB,2025-10-22T18:42,2025-10-22T23:42,27,86.36,LOT,On time
9df05011-6279-4d6a-88d3-346a13956ff3,IK4807,MMTJ,VNRC,2026-07-19T18:42,2026-07-20T00:42,67,1015.15,Emirates,Cancelled
dfeb715c-2799-4114-9256-ed8e6d755de5,CJ5156,EFMI,LFKF,2026-03-16T18:42,2026-03-17T03:42,170,1434.44,Emirates,On time
c948b740-df37-42e8-80d7-5103d1fd299f,U44658,YSTH,ROKJ,2026-03-29T18:42,2026-03-30T03:42,133,723.16,Emirates,On time
2567e20a-42c7-493b-92a3-03b2b825ac88,JK7531,ENBS,VNSK,2026-07-03T18:42,2026-07-03T21:42,133,961.76,LOT,Cancelled
c87d00f6-98b0-4e61-a35a-e5671d47d898,BZ1861,MYBG,RJCW,2025-11-04T18:42,2025-11-04T20:42,159,937.2,Delta,On time
ef699c96-ba9f-45a0-b294-cfe435585eeb,MZ9157,MHTG,ENBS,2026-02-09T18:42,2026-02-09T19:42,43,1317.62,Emirates,Cancelled
61ea6629-b31e-4ec9-83ac-dc1100bf8d1f,CC7622,VYMO,CYER,2026-09-18T18:42,2026-09-19T00:42,123,431.66,Delta,Delayed
17041f4b-7c4b-4061-9422-c221cc7c6877,FV4280,MGPB,LFPG,2025-12-25T18:42,2025-12-25T20:42,74,609.78,Delta,On time
97a50e7b-6862-4148-949f-f08e39ca4a2a,IJ4737,LFKF,EGHC,2025-10-14T18:42,2025-10-14T22:42,86,996.47,Emirates,On time
68ceada5-fce0-40ef-acde-1bddca9e1fb9,DV3315,UIAA,UHMD,2026-06-21T18:42,2026-06-22T04:42,130,488.46,Emirates,On time
54b4b211-cecb-4bb5-b260-5b3b0818caa1,TL3930,KPLN,VHHH,2025-11-17T18:42,2025-11-18T00:42,169,1107.53,LOT,On time
0d9ea4db-ba6b-4d69-a4c7-0d2fa3583a3f,ZY3929,EGHC,AYWK,2025-09-28T18:42,2025-09-29T05:42,145,441.87,LOT,On time
8ce783fc-be0a-487b-a128-d08c58190385,OQ7921,WRBP,KPLN,2026-09-19T18:42,2026-09-20T02:42,66,1138.38,Lufthansa,Cancelled
e0cb323e-e273-4fbb-9af1-b15bb72070ca,JW2699,VNRC,VTCR,2025-10-26T18:42,2025-10-26T23:42,53,1071.24,Emirates,On time
e569beaf-e4c8-46b0-8a16-8a2d7f1d614f,D39117,OPDB,ROKR,2026-03-02T18:42,2026-03-03T05:42,170,673.81,Delta,Delayed
57d64ee7-0913-4a32-b2b8-b40c8893103f,5A9489,SAVC,FBTL,2026-09-09T18:42,2026-09-10T05:42,130,1491.57,Ryanair,On time
0da3661a-158d-476c-b481-1536ad306750,FS3090,FCBK,WRBP,2026-07-05T18:42,2026-07-05T19:42,69,180.29,Delta,Delayed
eb4fd6c0-ddaa-43f8-b430-e4acddebe262,ZK9958,MUMO,YPAG,2026-07-23T18:42,2026-07-23T20:42,134,1448.02,Ryanair,Delayed
c12b30b3-a542-4d26-bacb-b5d722f430a2,AH5859,ESNV,CZRJ,2025-12-02T18:42,2025-12-02T20:42,111,932.56,Emirates,Delayed
f2cdb51d-a46f-4b32-998b-5253b5a3176c,TF4765,YPAG,KPLN,2026-06-03T18:42,2026-06-04T05:42,77,626.68,LOT,Delayed
d85deaa7-adb9-4793-8c21-cc17ac962bad,HT5915,HAJM,ROKJ,2026-02-02T18:42,2026-02-03T05:42,169,552.24,Lufthansa,Delayed
852b6ef5-95c6-4efc-8d07-fd60f6b92e62,YQ769,LCEN,NZPP,2026-02-16T18:42,2026-02-17T00:42,72,1088.89,LOT,Cancelled
2894e68d-390d-4238-b1b4-3fb61d74870f,3P8803,HUSO,UUOB,2026-08-31T18:42,2026-08-31T21:42,160,650.98,Lufthansa,On time
4ee11af6-be47-4291-932f-5581fed369d1,QO9140,WRSJ,UUOB,2026-01-04T18:42,2026-01-05T02:42,26,1441.37,Emirates,Delayed
0ab44e6c-c58a-4d74-ad36-13ae99bf9d4a,TF4754,VYMO,FVFA,2026-07-27T18:42,2026-07-27T23:42,137,1028.48,Emirates,On time
92a3456a-11f1-4ce4-8d76-724e7643a601,JO3289,LICR,OPDB,2026-04-29T18:42,2026-04-29T21:42,100,1100.35,Ryanair,Delayed
c5031196-aea8-4aed-901d-0b6a06afd54d,5D9719,MUMO,MMIO,2025-10-26T18:42,2025-10-27T01:42,126,886.56,Lufthansa,Cancelled
4e7dbaa8-a365-45e8-bc2e-a8faf81934aa,GA2439,MMIO,LFPG,2026-02-22T18:42,2026-02-23T03:42,25,1449.43,Lufthansa,On time
62f45deb-30ff-4284-b245-010f01305b0e,6J2645,MGCT,LEAL,2026-01-08T18:42,2026-01-08T23:42,176,1489.86,Delta,Delayed
cb4f7226-01cb-4c6a-9b67-2d5e46712a08,UF5011,SBKP,EETN,2025-11-25T18:42,2025-11-26T02:42,0,981.08,Delta,Cancelled
569698c6-fe7f-424e-b42a-e0b074683434,Q85534,OERF,TFFG,2026-07-12T18:42,2026-07-13T01:42,144,540.29,Delta,Delayed
2fdd14fe-8253-4f39-ac92-b1658326aed5,NL8458,MGPB,KPLN,2025-12-13T18:42,2025-12-14T02:42,109,1400.92,LOT,On time
b9734f1c-b28b-426b-b4c3-9c7a96702995,B45753,ESSA,NVSS,2026-04-21T18:42,2026-04-21T19:42,100,1460.28,Lufthansa,Delayed
1d345cb5-d9e2-45fa-bff4-c44e73a8cf48,PC2171,MUMO,VNSK,2026-02-05T18:42,2026-02-06T04:42,1,324.14,Delta,On time
00ad495f-20ac-434b-9961-316173c3835e,NT567,MMSP,NWWW,2026-02-11T18:42,2026-02-12T02:42,16,289.3,Ryanair,Cancelled
86cb65d3-feec-4a40-aa4c-7ff58799bc45,DA4475,MMIO,FZVI,2025-12-14T18:42,2025-12-15T04:42,176,1082.18,Delta,On time
daca1f4b-4510-430e-9533-0d3e10032733,C77418,MUMO,WAPP,2026-09-09T18:42,2026-09-10T01:42,12,684.67,Lufthansa,On time
94172cb8-79f8-4bb7-adf7-ce14fbd702ac,JF2895,UTDL,NWWW,2026-03-15T18:42,2026-03-15T19:42,137,457.42,Emirates,Delayed
cca556a9-7c99-492e-8d5e-427f6317e177,Y53758,WRBP,KMSN,2026-02-09T18:42,2026-02-10T02:42,78,802.75,LOT,Cancelled
96de0633-9937-4b26-af32-fc12e4e270cf,S57828,UIAA,CYER,2026-04-30T18:42,2026-04-30T19:42,31,1408.65,LOT,Delayed
bac7a3e8-9327-4fa6-a96c-d43e724fc131,PB9078,EFMI,HUSO,2025-10-18T18:42,2025-10-19T00:42,67,518.0,Emirates,Delayed
5297a58c-a831-495f-9362-14fd7e516c0f,4M8476,VHHH,EFJY,2026-04-13T18:42,2026-04-14T00:42,71,581.25,Delta,Cancelled
a7bfa6dd-a9a4-4834-90a5-58c7fd2d176a,6H9592,YPKT,VOPB,2026-02-17T18:42,2026-02-17T19:42,127,412.18,Delta,On time
b19bdcf2-184b-4021-9709-6f4707a06aa7,AW9253,DITM,MMIO,2025-10-09T18:42,2025-10-09T22:42,72,368.72,Delta,Cancelled
cafab331-aa29-4908-9266-bc40c02775d9,9L7231,MHRO,EETN,2025-10-15T18:42,2025-10-16T02:42,137,772.45,Delta,Cancelled
86fee23d-21b5-4fba-89e1-025b146fe706,SU673,ESSA,RJCW,2025-10-16T18:42,2025-10-17T00:42,179,772.8,LOT,On time
0f5eaca1-606e-4251-b9ae-9a81d02bbe38,C62904,EGHC,MMSP,2025-12-11T18:42,2025-12-11T21:42,150,1272.23,Ryanair,Cancelled
52afb301-4e5d-49fd-92f5-1acffcc812e6,EK7735,FMNM,WAPP,2026-09-20T18:42,2026-09-21T04:42,79,840.15,Ryanair,Cancelled
ea8e17b9-e041-42d5-a2a5-9ad8ac6acdc5,G86388,FBTL,FARS,2026-05-10T18:42,2026-05-10T22:42,64,937.01,Lufthansa,Delayed
f1f69c0b-a19d-4762-94e6-38cddff1949b,CD3206,NZPP,ESSU,2026-04-05T18:42,2026-04-05T20:42,21,335.22,Delta,On time
99a9c805-39c1-4f6b-8dd4-a52c8a3df295,KU6392,ESSA,EFMI,2026-06-11T18:42,2026-06-12T05:42,92,1151.27,Emirates,Cancelled
ed21404b-72ef-4553-98d8-2b02b5c9dc43,CC7620,NWWW,AYWK,2026-08-24T18:42,2026-08-24T20:42,45,1266.66,Lufthansa,Delayed
