flight_id,flight_number,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,delay_min,ticket_price_usd,airline,status
e6446a70-23df-496a-884e-77d1c00efb1e,6D4076,HUSO,TFFG,2026-05-29T18:42,2026-05-30T04:42,151,783.26,Ryanair,Cancelled
743f7e1b-9375-46a2-aee8-9ca5d608990d,MX4143,DITM,VTCN,2026-08-16T18:42,2026-08-17T00:42,64,1281.52,Emirates,Cancelled
98d26590-5fc6-4d5c-93dd-75ad630adfd5,ZY9073,LICR,MMZO,2026-08-29T18:42,2026-08-29T22:42,94,1450.1,Delta,On time
5775fed3-4479-4e5a-8490-983173ff2db2,AW2842,EGHC,WAPP,2026-07-15T18:42,2026-07-16T04:42,73,668.41,LOT,Delayed
0a46b0c9-bba2-426f-98ac-7a5577ee6788,CG2357,USCC,VHHH,2026-02-16T18:42,2026-02-17T02:42,123,799.83,LOT,On time
616c9d35-1504-42c3-a8bf-0d197e670b81,PH7533,UUOB,MUMO,2025-10-04T18:42,2025-10-05T01:42,110,571.9,Emirates,Delayed
ff45ffcf-23a9-4fa3-b005-6cc9f315cd5d,P26164,EDXB,LFPG,2025-12-03T18:42,2025-12-03T21:42,147,520.3,LOT,Delayed
1e91ba6d-1ff1-4fb5-abc1-f1646c35f97d,RQ2675,KPLN,VTCN,2026-02-17T18:42,2026-02-18T05:42,171,1049.92,Ryanair,Delayed
2db70f2f-bc21-4c9d-8fc4-b8d53250a0e4,4T421,OPDB,VGRJ,2025-12-30T18:42,2025-12-31T02:42,109,994.09,Emirates,Delayed
543115a7-3c43-48cf-a696-e83f1db3a187,5R5396,VOPB,ENBS,2026-08-24T18:42,2026-08-24T21:42,6,1367.43,Ryanair,Cancelled
0925d92b-040e-43c0-a77b-9b5e4633ceaa,6O9853,LEAL,USCC,2026-07-01T18:42,2026-07-02T04:42,144,467.77,LOT,On time
bb471873-af83-41bc-bcf7-23c5a9119bb5,OK9207,MMSP,CYXH,2025-11-01T18:42,2025-11-02T04:42,15,1187.94,Emirates,Cancelled
554e61f6-dda6-4d22-9029-6551a50a19f0,P57249,ROKJ,OPDB,2026-04-29T18:42,2026-04-29T20:42,154,394.98,Lufthansa,Cancelled
3c24fa99-6e04-4852-9614-34a0061f4ba3,9M249,MRBA,MUMO,2025-11-28T18:42,2025-11-28T19:42,129,1139.86,Emirates,Delayed
00582431-f6b3-4109-a0af-e1e213101b4d,XG2819,UIAA,ESNL,2026-02-20T18:42,2026-02-21T00:42,53,189.94,Ryanair,Delayed
3a89d99f-882c-48cd-830d-265fed173c43,WQ66,MMIO,UHMD,2026-05-27T18:42,2026-05-28T05:42,151,534.39,Delta,Delayed
ad783b75-a3a0-4c84-b45e-1c2c2c8118cc,RQ7796,MMIO,LFKF,2025-11-24T18:42,2025-11-25T01:42,10,688.98,Lufthansa,On time
17e4e64f-c492-42f0-b30a-f66fbaef1f2a,7U7584,MUMO,HUSO,2026-06-13T18:42,2026-06-14T02:42,89,481.5,Emirates,Cancelled
60cdfc78-ff75-4303-b911-eba930bfa3ec,F87785,ROKR,EFMI,2026-08-26T18:42,2026-08-27T05:42,135,496.52,Ryanair,On time
5590df64-7b25-42f8-8e04-e85072a5a15e,PM7577,FYOG,VILD,2026-08-13T18:42,2026-08-13T21:42,128,773.77,Emirates,Cancelled
f145cf69-8ad8-401a-a70f-3327426d325e,8Z3758,CYLU,LFPG,2026-07-09T18:42,2026-07-10T00:42,86,467.24,Lufthansa,Delayed
17519f17-1c24-467b-94f8-283b9cd77b94,EJ4858,CYER,ENBS,2026-03-05T18:42,2026-03-05T21:42,167,1070.85,Lufthansa,Delayed
ae3dd898-d120-4eb9-ab57-3cb6304a9655,LC4547,LFPG,WRSJ,2025-11-12T18:42,2025-11-13T05:42,65,1334.85,Emirates,Delayed
6ff74050-700e-4314-8afb-11116c873954,TY9502,ESNL,CZRJ,2026-08-10T18:42,2026-08-11T01:42,80,209.18,Emirates,On time
fb776072-e70a-4418-9600-589fd84583cb,KX3564,VNRC,CYLU,2026-08-01T18:42,2026-08-02T01:42,20,565.14,LOT,Delayed
7de1e453-7df6-4913-982c-0009084a411a,JJ1018,CZRJ,MGQC,2025-09-28T18:42,2025-09-29T03:42,98,565.95,Ryanair,Cancelled
105288e0-c3bc-41e0-b490-a094e669fee8,YM187,MMTJ,YSTH,2026-05-09T18:42,2026-05-10T04:42,95,498.86,Lufthansa,Delayed
5546cddd-bc9e-45a5-929d-431e06c2179c,ZT1551,ENBS,UUOB,2026-04-10T18:42,2026-04-11T04:42,90,529.35,Delta,Delayed
b1a1a41a-f421-4454-bbcd-aa3b296b1c55,AC5784,ENRS,VNRC,2026-05-28T18:42,2026-05-28T21:42,15,869.29,LOT,Delayed
2b55a557-5c1c-4c79-b6a5-f3031b807376,AT4061,NZPP,TFFG,2026-09-17T18:42,2026-09-17T23:42,6,749.76,Ryanair,Cancelled
557e6af9-165b-440b-b03f-b9caaeafb1bd,BW1359,YBKE,YPKT,2026-07-10T18:42,2026-07-10T20:42,19,522.97,LOT,On time
ec3b1940-de37-4706-a54e-004a4f7a5e74,N43327,ENBS,SBKP,2025-10-24T18:42,2025-10-25T00:42,46,309.33,Emirates,Cancelled
918eb6e6-3ae6-4411-8360-c7e0957aad2c,BV3200,EGJB,ROKR,2026-07-23T18:42,2026-07-23T23:42,29,1197.2,Ryanair,On time
ef624bfc-bd2e-4e64-958e-3b7d5c857fe6,MM1817,LFMH,FBSK,2026-09-12T18:42,2026-09-13T01:42,160,886.11,Ryanair,Delayed
897911c3-fead-432b-8db6-df36bf33b6fa,JP8033,FZVI,PGRO,2026-04-11T18:42,2026-04-11T21:42,9,1076.58,Delta,On time
30a91b22-49a6-49fd-bbe0-00a59967fd81,SA810,VGRJ,AYWK,2026-05-29T18:42,2026-05-29T23:42,117,418.78,Ryanair,Cancelled
f5a8d782-6c1c-441a-b9a9-f71cb4183b99,AU2399,LICR,VYMO,2026-01-19T18:42,2026-01-20T05:42,13,201.64,LOT,Cancelled
8dfe261d-85c5-4edd-8837-4423e0798e07,PU1330,KMSN,KPLN,2026-07-04T18:42,2026-07-05T04:42,6,1473.99,Delta,Cancelled
26f9fc9b-5af5-4c26-b7c2-ad2591c557a8,US5841,YTIB,VTCR,2026-08-25T18:42,2026-08-26T05:42,82,712.32,Delta,Delayed
d1ac1d79-6f8a-4b4f-8a4d-8879a56bbcee,WC8959,YSTH,PGRO,2025-10-26T18:42,2025-10-26T19:42,164,1073.7,Delta,Delayed
5f3e8d0b-b30c-4a50-b007-da270b92790b,VB5342,RJCW,VILD,2026-08-14T18:42,2026-08-15T01:42,67,1263.18,Ryanair,On time
9e228d0e-9303-401c-a366-e5b01d6bda3a,9R7880,ENRS,VTCN,2025-10-07T18:42,2025-10-08T04:42,66,1291.04,Lufthansa,Cancelled
d9a112ab-3101-4184-85f4-c4c8293345af,6N1593,OIZB,CZRJ,2026-04-01T18:42,2026-04-02T05:42,164,69.58,LOT,On time
4ddd2298-cb95-4939-8eee-c491a4e5a804,4D2358,EETN,KPLN,2026-02-12T18:42,2026-02-12T20:42,122,203.29,Lufthansa,On time
32c0d55b-6f05-4fdb-8f97-ae7b47ee1c0a,ZI9787,EGMD,VOPB,2026-05-29T18:42,2026-05-30T02:42,111,62.22,Emirates,Cancelled
401fcffa-13a8-4675-9299-f50c6ffd0d2a,PN6069,FZVI,OPDB,2026-01-31T18:42,2026-02-01T03:42,0,974.19,Delta,On time
db4d9634-3d8e-4287-90b8-b81288426983,YS9962,RJCW,LICR,2025-11-07T18:42,2025-11-08T04:42,7,611.5,LOT,Delayed
2968d4e7-01c3-4a67-8b12-45d2cf0626ef,6J7262,EFIT,CYEV,2026-04-09T18:42,2026-04-10T05:42,110,1052.58,Delta,Delayed
55417104-0afe-4de8-99cc-b6ea4ce86020,CD6656,EDXB,NVSS,2026-02-07T18:42,2026-02-07T22:42,166,881.69,Emirates,Delayed
4ce7e77e-afd8-4060-8a50-fe73ab01f47d,WN9335,LFPG,LCEN,2025-09-30T18:42,2025-10-01T00:42,166,935.51,Lufthansa,Cancelled
ff82d06d-cc3d-4ab8-990d-516772626b86,RP5862,LFKF,OIZB,2026-03-22T18:42,2026-03-23T00:42,8,1296.23,Delta,Delayed
d2938d71-0d7b-4c79-84e0-d3624f02ccd4,J82125,UHMD,USKK,2026-08-05T18:42,2026-08-05T19:42,171,911.64,Lufthansa,Delayed
7dceae7a-cb7c-4198-a804-8f03b34cb00a,GY6743,YPKT,MMIO,2025-10-24T18:42,2025-10-25T03:42,108,1327.54,Delta,Delayed
6601285a-1938-4b8d-a38a-5ac35b785f49,BZ8423,CYFC,PGRO,2025-11-10T18:42,2025-11-10T19:42,158,320.17,Delta,Delayed
c46bc85c-4e70-4729-87d3-dedcf2501951,7C389,VOPB,ROKR,2026-07-01T18:42,2026-07-02T04:42,172,424.65,Delta,Cancelled
e03c3e23-fac4-4772-916f-665000795de1,TD7465,ESSA,USCC,2026-02-26T18:42,2026-02-27T02:42,123,1040.17,Emirates,Delayed
06753e5f-411e-49cd-a633-a0f1f1ea494e,B48871,OERF,ESSA,2026-04-09T18:42,2026-04-09T19:42,145,798.5,Lufthansa,On time
6f6fcde4-c828-4f54-a1d3-08d6fe1c87a5,OF615,OSKL,ESSU,2026-01-27T18:42,2026-01-28T05:42,143,281.79,Lufthansa,Cancelled
4af841da-9384-4c43-80ef-991fc5ab23f3,UB8966,FBTL,SBKP,2026-01-18T18:42,2026-01-19T02:42,43,513.16,Lufthansa,On time
e72850a2-9927-43d8-8092-dbbd38e7d4a1,WT3958,VTCR,CZRJ,2026-05-13T18:42,2026-05-14T01:42,52,923.71,Emirates,On time
24d5d7a1-09be-4119-885f-e91911295541,R74384,NZPP,FBTL,2025-12-27T18:42,2025-12-27T22:42,119,725.86,Emirates,Cancelled
62082374-45c1-43a5-b417-5cfab12e0d7c,KO5921,EGHC,MHTG,2026-01-19T18:42,2026-01-20T05:42,23,929.64,Delta,Cancelled
7f071bde-0764-4d27-b136-efcc4ea6655b,JX5009,ENRS,ESSA,2025-11-18T18:42,2025-11-18T21:42,45,840.19,Lufthansa,Delayed
8c3fb2d6-cf95-4c5b-9553-d857cb4f02d4,5O8368,USKK,UUOB,2025-10-29T18:42,2025-10-30T02:42,23,490.38,LOT,On time
583011d5-5e41-4843-a186-e87f324b6373,U36329,FBTL,ROKJ,2026-02-20T18:42,2026-02-20T21:42,142,538.05,Lufthansa,Delayed
995c2f2a-261c-4434-97e8-4935fbb45a3f,WP7060,SAVC,USKK,2026-03-30T18:42,2026-03-30T19:42,153,1253.5,Lufthansa,Delayed
f7002571-e1e2-46d9-919b-82d26ba5bd7b,MQ9787,LFMH,VYMO,2025-10-06T18:42,2025-10-07T00:42,179,483.48,Delta,On time
0b5c35af-b1db-4289-9a86-12b14f74a77a,AM1637,FYOG,SCTN,2026-04-10T18:42,2026-04-11T01:42,158,1138.97,Emirates,On time
acf93ae9-f99b-414b-9cb7-efa96dcc1696,YR5454,UIAA,MHTE,2025-10-25T18:42,2025-10-26T03:42,175,161.64,Emirates,Cancelled
86cdaecf-8565-4e34-951b-149cdcec3c89,1I5597,RJSC,USKK,2026-06-29T18:42,2026-06-30T00:42,58,293.46,LOT,On time
9bfe7fbe-c8ff-4c7f-92ea-4f839ad309d8,T76924,EGHC,UIAA,2026-09-12T18:42,2026-09-13T01:42,103,1186.64,Ryanair,On time
1cfd4caf-0863-4da3-a7e6-26ae7d9824d8,FO3660,NVSS,KPLN,2026-05-25T18:42,2026-05-25T23:42,17,1165.64,LOT,Delayed
45fabd39-62cf-40ab-9403-452651c31392,8D8029,FZVI,EGHC,2026-03-10T18:42,2026-03-11T02:42,95,817.53,Ryanair,Cancelled
57aae3ee-7945-4cad-b131-e9a9f317370e,5E7144,ROKJ,LCEN,2026-03-15T18:42,2026-03-16T00:42,83,1015.24,Delta,On time
93e28128-90e8-4d9d-af1e-e4b96f2c5e65,U42907,CYEV,EFIT,2026-02-24T18:42,2026-02-24T22:42,160,871.22,Emirates,Cancelled
86d1daa0-0947-4556-b6b4-e3ed421c09b3,ZE6669,MWCB,YPKT,2026-05-18T18:42,2026-05-19T05:42,25,1303.97,Ryanair,Delayed
e3a5b2b4-f917-4c03-9299-63e47cba03d5,DX3649,LEAL,WAPP,2025-11-28T18:42,2025-11-29T03:42,124,1178.6,Emirates,Delayed
6a119f5a-36e3-4a00-8814-7e8cf8727067,GP631,ESSU,FCBK,2026-08-12T18:42,2026-08-13T05:42,7,50.84,LOT,Cancelled
a9448220-9087-4269-b6ca-3755e6389abe,WN3574,YBKE,KMSN,2026-07-21T18:42,2026-07-21T22:42,113,884.37,Emirates,Delayed
ebe3e4f5-59e2-4b28-80d3-2dddfd6a72e3,BR3356,MHRO,ENRS,2026-04-14T18:42,2026-04-14T20:42,81,1345.64,Delta,Delayed
550071cd-ec7d-4c65-88c1-ee140998a073,AC3820,MMZO,ROKR,2026-04-22T18:42,2026-04-23T03:42,114,257.92,Ryanair,Cancelled
b026d884-39d4-4b72-a613-1668675ff3fa,DX5306,VOPB,CYLU,2026-02-20T18:42,2026-02-20T22:42,30,602.12,Delta,Cancelled
2f5946be-ad45-4bcd-a693-b0eacd9a7679,HA7708,VGRJ,OPDB,2026-02-15T18:42,2026-02-15T21:42,155,1475.37,LOT,Delayed
f27477ed-3924-4d53-a9f1-86ed2795c79a,YL4429,TFFG,CYGT,2026-08-21T18:42,2026-08-21T22:42,133,387.53,Lufthansa,Delayed
0b8989fc-0c23-407a-840a-53fc82c4f477,WP7641,CYLU,OIBB,2026-06-22T18:42,2026-06-22T19:42,4,206.33,Emirates,Cancelled
cf7e2aae-2445-4647-a18e-93a0e0ba9a55,NI3930,MUMO,NWWW,2025-12-16T18:42,2025-12-16T20:42,11,1341.39,Emirates,On time
d8a8df54-b726-44a8-ad72-59a45a21c8ff,8J1099,VTCR,MYBG,2026-06-29T18:42,2026-06-29T19:42,146,320.64,Ryanair,On time
40e540e8-fe84-4673-bdb9-0debb229a93b,SD7761,VTCR,YTIB,2026-01-30T18:42,2026-01-30T21:42,38,786.0,Emirates,Delayed
9a8937b1-78c2-4333-99de-ecc4b6b55a33,HG4828,VOPB,LFMH,2025-11-12T18:42,2025-11-12T19:42,6,267.77,Lufthansa,Cancelled
63e01de3-42fa-41a2-97fb-48a96e83ee75,KU4201,MUMO,VYMO,2026-01-04T18:42,2026-01-04T23:42,10,471.88,Ryanair,Cancelled
175b20ce-f86f-41c9-bdbb-94f7f2b04cd1,TT1860,CYFC,MHTE,2026-04-27T18:42,2026-04-27T23:42,68,1080.06,LOT,On time
633ed9db-1f82-4149-9641-51650823dd18,FY7814,ROKR,MGPB,2026-06-14T18:42,2026-06-15T00:42,160,616.59,LOT,Cancelled
d9f6716f-20e2-4b87-8ecd-176757992099,RO8770,ROKJ,SBKP,2026-04-22T18:42,2026-04-23T05:42,135,673.42,Ryanair,Cancelled
1b789d9e-3761-4323-93e3-8a95d1e3dee3,SP5049,ENRS,MYBG,2026-02-14T18:42,2026-02-14T20:42,106,277.26,Emirates,Cancelled
fc988df5-f736-478e-9010-2102b15055a0,HS6447,VGRJ,WRSJ,2026-03-15T18:42,2026-03-15T23:42,110,465.29,Emirates,On time
ff83451d-4b3b-49b6-8370-33bf796d970c,DB4718,LFPG,WAPP,2025-10-24T18:42,2025-10-25T03:42,139,1116.07,Emirates,Delayed
6f03de6e-9f34-4347-a50a-18d5439e27ca,9K3039,WAPP,CZRJ,2025-11-04T18:42,2025-11-05T05:42,116,671.82,Emirates,Delayed
7bd06d0f-4473-40ab-8896-e903d74d2ad8,2E9315,ESNV,OIZB,2026-05-21T18:42,2026-05-22T04:42,110,649.67,Lufthansa,Delayed
271226e5-f87a-4ec2-a913-ddcb5a1e16bc,8L4782,UHMD,FZVI,2026-04-09T18:42,2026-04-10T05:42,170,927.21,Emirates,Delayed
87e6d748-a3aa-48b2-8039-6a767149fbc1,6O4788,NZPP,CYXH,2026-03-08T18:42,2026-03-09T00:42,141,921.81,Lufthansa,On time
0ea881ca-1558-4586-96b7-83d6a9cec24d,UN5682,MGCT,ROKR,2026-06-19T18:42,2026-06-19T23:42,132,1186.9,Ryanair,Cancelled
a28c33d1-0024-4d8c-b971-76a83a9493b9,VC5390,FARS,FVFA,2025-12-12T18:42,2025-12-13T01:42,63,718.97,Ryanair,Delayed
3bc8d354-ac74-4587-a582-2a8bf6c6264b,KI9861,ESNL,VGHS,2026-07-15T18:42,2026-07-15T19:42,154,426.86,Emirates,Cancelled
e53e3e24-61bc-4d6b-be67-b03d56bb2b9f,QV3583,CYGT,FZVI,2025-11-13T18:42,2025-11-14T01:42,136,299.89,Lufthansa,On time
1a3457de-15fc-4aea-914f-79d11fab31f4,VN848,RJSC,LCEN,2025-11-05T18:42,2025-11-06T05:42,168,1107.23,Lufthansa,Delayed
c2d6c5f0-b8ac-4395-9679-320d018ebb21,PC3047,ROKJ,RJCW,2026-09-17T18:42,2026-09-17T23:42,159,1080.7,Delta,Cancelled
57f50b58-2441-436d-ac85-78fe6df1462b,GA2242,KPLN,LEAL,2025-12-27T18:42,2025-12-27T20:42,50,1015.63,Emirates,Cancelled
472e2270-046a-4810-8a90-45c482e6a9d5,RV7033,EFIT,ROKR,2026-06-30T18:42,2026-06-30T23:42,140,388.61,Emirates,Delayed
719f2b3e-b315-4a0f-a601-fb39c7272661,OF3173,NVSS,CYXH,2026-07-14T18:42,2026-07-14T22:42,154,524.84,Lufthansa,On time
2e4e8d43-1950-4b19-b256-d5fab3ff82b6,IZ9252,OERF,ESNV,2026-09-19T18:42,2026-09-20T01:42,36,401.89,Ryanair,Delayed
cac2c7ab-81ba-408e-aa5b-cc76e94f82ee,NG3870,EFIT,FMNG,2026-05-07T18:42,2026-05-07T22:42,143,323.96,Emirates,Cancelled
96cddffe-5a6a-4f36-af1b-f5a9f689e25e,A09161,WAPP,MMIO,2026-06-29T18:42,2026-06-30T03:42,120,1105.36,Ryanair,Delayed
42b6f2d7-decb-4413-825b-3ecfe364fde8,LX3747,YPKT,MHTG,2026-04-19T18:42,2026-04-19T22:42,26,515.66,Ryanair,Delayed
02d939f9-a332-4bdf-824f-3724aef54093,ID6083,ROKR,EDXB,2026-09-04T18:42,2026-09-04T20:42,64,900.35,Delta,Cancelled
0c9182fc-5b5a-429e-ae70-975e33c94155,4M977,NWWW,USCC,2026-01-14T18:42,2026-01-14T23:42,16,444.87,Delta,On time
fafb1dbf-faa4-4319-8b9b-998620650035,6W3111,FCBK,FBTL,2026-05-27T18:42,2026-05-27T19:42,19,1317.19,Delta,Cancelled
b0336a74-c5d1-4bdd-bc8b-b75ce3ccb644,FP9094,TFFG,DITM,2025-10-04T18:42,2025-10-05T00:42,41,315.75,Lufthansa,Delayed
45c37f13-cdfe-4b85-ab1b-4f5856151d55,A87695,VYMO,FMNM,2025-11-19T18:42,2025-11-19T20:42,134,247.34,LOT,On time
cc92bdb8-7b6a-477b-8354-a003b6597199,8V1153,MUMO,OPDB,2025-11-15T18:42,2025-11-15T20:42,4,1413.1,Lufthansa,On time
797fd937-2357-4140-b552-bb573ba5572a,BV6199,FZVI,SCTN,2026-07-18T18:42,2026-07-18T21:42,143,1033.71,Delta,On time
d0add18b-aecb-43f2-8e0c-56118978f1be,PV1090,PGRO,YSTH,2025-10-04T18:42,2025-10-05T01:42,106,569.99,Delta,Delayed
80551539-4a01-4c84-b6be-67c3fbc8732e,KG1503,VYMO,MMZO,2025-10-01T18:42,2025-10-02T04:42,130,373.54,Ryanair,Cancelled
91aafd5e-e525-4c64-8ba4-ee94201dfbf2,EO3601,ROKR,EGJB,2026-03-26T18:42,2026-03-26T21:42,82,103.81,Emirates,On time
c3b38c0f-8bb7-43fa-b217-0e6b08cf2c45,DA3087,CYER,MMZO,2026-06-20T18:42,2026-06-20T23:42,6,363.23,Emirates,Delayed
ceaf743a-74ac-46a1-babf-d1d56580796d,7H401,EGJB,KPLN,2026-05-31T18:42,2026-06-01T01:42,43,1034.34,Lufthansa,Delayed
61bbacd2-297b-4a1e-8f72-64555924ea73,0J5599,FARS,NZPP,2026-06-19T18:42,2026-06-19T21:42,114,452.69,LOT,Cancelled
c27e20a1-03f4-4a30-a6ae-444181e00fcf,8Q5490,CYFC,YPAG,2025-12-17T18:42,2025-12-17T21:42,69,1323.43,Ryanair,On time
81bafb8d-9c9c-40fb-b235-d95c958cd977,MV3781,CYER,VNSK,2026-03-17T18:42,2026-03-17T21:42,40,603.87,Lufthansa,Cancelled
0847359e-3eb8-4f00-8393-83faf605adc0,SA6159,FARS,WAPP,2025-12-18T18:42,2025-12-19T02:42,137,438.79,Ryanair,Delayed
d27f6a61-ece1-4618-a36b-5c61b87ccc62,P48617,UUOB,UIAA,2026-02-09T18:42,2026-02-10T04:42,144,296.18,Lufthansa,On time
706117f7-d9f4-4464-aadf-2f5a3188d6ab,HY9531,VILD,KPLN,2025-12-24T18:42,2025-12-24T20:42,32,652.99,Emirates,Cancelled
e59fb580-c754-4bdf-bba5-572d8e360b09,KG4530,LEAL,FYOG,2025-12-15T18:42,2025-12-15T22:42,105,911.14,Lufthansa,Cancelled
7672385f-f684-4e8d-8f2e-354342254ab9,QS1018,FMNM,FCBK,2026-09-14T18:42,2026-09-15T00:42,84,929.55,Emirates,On time
362f36fe-d2f5-4d81-8b5f-e87adc74949e,AI8324,UUOB,LFPG,2026-03-05T18:42,2026-03-05T23:42,99,1138.63,Lufthansa,On time
ea8cb3da-82d0-4556-96d9-7c68c71b7ad9,AV408,FCBK,CYER,2026-08-03T18:42,2026-08-04T02:42,29,800.23,Emirates,Cancelled
749112be-af92-4dfe-bbe6-d0fc0c8caaca,GL7071,FARS,DITM,2026-03-14T18:42,2026-03-15T03:42,3,165.44,Emirates,Cancelled
1d1c04ec-160c-41f2-86e9-ebc8aa396bbb,L34502,VGRJ,SCTN,2025-11-12T18:42,2025-11-12T21:42,78,1111.86,LOT,On time
33fec4f8-e12d-4837-85d2-f3de7d59559a,0K6177,ESSA,UHMD,2026-03-15T18:42,2026-03-16T01:42,111,1140.54,Emirates,Cancelled
ec0b8b6f-c20c-4ee0-880e-4d96b841f74f,DG1573,MMSP,SCTN,2026-03-08T18:42,2026-03-09T05:42,27,1115.53,Delta,Delayed
4acb0515-fd5d-427f-965e-68ae23dacbd6,QC7731,HUSO,EGMD,2025-10-09T18:42,2025-10-10T05:42,88,671.6,Emirates,Cancelled
5f24393b-5887-45a5-8a20-dbd19fc754a1,VY7838,CYGT,MHTG,2026-07-08T18:42,2026-07-09T05:42,96,416.31,Lufthansa,On time
46c429ee-d63a-4f9d-9bfc-526aba5dd6be,RL1823,TFFG,VHHH,2025-11-06T18:42,2025-11-06T19:42,157,989.18,Delta,Cancelled
4780faad-a429-4a58-8836-79f3de4943ce,DY175,LFMH,HAJM,2025-10-05T18:42,2025-10-05T19:42,146,1401.97,Ryanair,Delayed
ab968fb0-7106-4de2-8a68-58e0b787c065,AY8173,AYWK,ESNL,2025-10-24T18:42,2025-10-25T03:42,7,478.27,Ryanair,On time
2428b794-9bc9-4503-ab67-43463e1efd8b,RD5862,FVFA,LEAL,2025-10-12T18:42,2025-10-12T23:42,58,133.88,Emirates,Delayed
a38495ca-6f79-47fc-a332-d3d54420a2ae,ES7999,ESSA,YSTH,2026-09-04T18:42,2026-09-05T05:42,26,614.62,LOT,Delayed
946a517b-09bd-40df-a128-2ed1e0a4bf80,EL2681,OERF,ESSU,2026-01-13T18:42,2026-01-13T20:42,54,124.95,LOT,Delayed
