flight_id,flight_number,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,delay_min,ticket_price_usd,airline,status
41de08dd-26e7-4048-b2c8-1b1c77880502,R39805,OPDB,KMSN,2026-05-28T18:42,2026-05-29T01:42,1,845.55,Emirates,Cancelled
dbcf041b-bb31-4f3e-b40f-1b8eba5e3e87,T16421,HUSO,CYEV,2026-08-06T18:42,2026-08-07T03:42,85,717.41,Ryanair,Delayed
be3485d4-3136-409d-b276-6b17917722f0,RO219,LFKF,MHTG,2026-01-02T18:42,2026-01-03T04:42,160,406.98,Delta,Delayed
6f84ea51-3424-49e3-b16a-c41cde8e9593,3H589,UHMD,FBTL,2026-01-31T18:42,2026-01-31T22:42,91,1128.58,LOT,On time
c22216c5-e84e-47b3-95f5-dbf56d8bb726,Q91921,SAVC,MRBA,2026-04-17T18:42,2026-04-17T19:42,24,1193.72,LOT,On time
3ad3d172-8714-44c4-96b6-b152d0550b6b,CD7638,CYFC,OPDB,2025-10-11T18:42,2025-10-12T04:42,36,349.61,LOT,Delayed
af760979-4357-4298-a1bd-308dfad8e10f,B912,OIBB,AYWK,2025-11-28T18:42,2025-11-29T01:42,103,753.35,Delta,Cancelled
b509e731-bbdd-4f5a-80d1-2a40da40b19d,RV6969,FZVI,RJSC,2026-06-02T18:42,2026-06-02T22:42,24,387.05,Lufthansa,Delayed
20e91147-721b-431c-8f28-ddab6cfefa05,BZ3543,FVFA,EDXB,2026-06-28T18:42,2026-06-28T20:42,148,861.56,LOT,Delayed
0169ddc2-61c1-413f-9362-80171cca2ede,HT7893,DITM,VYMO,2026-06-05T18:42,2026-06-06T00:42,102,608.41,Delta,Cancelled
787e2432-6ec4-426e-bf05-599727fea65c,TF2701,FMNM,EFIT,2026-06-19T18:42,2026-06-20T01:42,128,292.55,Lufthansa,On time
a51ccfa1-868a-40d8-b408-786e2fa46585,UA5820,FBSK,ENBS,2026-07-11T18:42,2026-07-11T23:42,51,79.1,Emirates,Cancelled
da573f38-c23a-4be6-9baa-df5571937900,WO18,ESNL,YPAG,2025-12-08T18:42,2025-12-09T02:42,141,754.7,Emirates,Cancelled
86aa6ae7-afdc-4195-a10d-ef3b47c407a4,KU6405,EDXB,CYGT,2026-06-18T18:42,2026-06-18T22:42,32,713.11,Lufthansa,On time
73c49ad9-8b24-44fc-a511-639d0764381f,X9738,MHTE,KXNA,2026-05-24T18:42,2026-05-24T22:42,45,200.79,Emirates,On time
d6f99624-f46f-4bf4-b35c-394114ae3301,TX7206,EGHC,MGCT,2026-07-21T18:42,2026-07-21T22:42,42,1456.59,Lufthansa,Cancelled
68cb3ebf-a78f-4a26-b960-e54d26f95343,PJ2517,LFMH,SBKP,2026-06-26T18:42,2026-06-27T03:42,113,786.33,Lufthansa,On time
af161b61-eb0d-48e6-9c41-3544c7b370f4,HZ8210,EFMI,PGRO,2025-11-17T18:42,2025-11-18T00:42,165,524.01,LOT,Delayed
dbdb7581-138b-4cd0-99e5-704ba6166413,AV2041,MHTG,ROKJ,2025-09-29T18:42,2025-09-29T21:42,130,1264.87,Lufthansa,On time
5cde8347-9fb5-4a30-9b63-22580037d456,KG1097,EGHC,MWCB,2026-09-19T18:42,2026-09-20T00:42,89,1236.91,Emirates,On time
0e7f83de-d9bc-4108-83cb-c5c58d6c29cb,S66047,EGMD,MUMO,2026-06-25T18:42,2026-06-26T02:42,151,1440.15,Delta,On time
e38af9b6-40a2-4e10-8587-9a40e2759b63,H79765,VTCR,EGJB,2025-10-08T18:42,2025-10-09T05:42,62,1483.97,Lufthansa,On time
4339d188-5493-4518-bb0c-6f6c83e48f1a,0J7293,VTCN,VGHS,2026-06-16T18:42,2026-06-17T01:42,150,1012.15,Lufthansa,On time
7656e001-6e37-48e9-b5e6-a4e58d4f7b55,XU4242,MHTG,NZPP,2026-01-10T18:42,2026-01-10T21:42,50,1033.24,Emirates,Delayed
dfbc2a91-d36e-492a-bfcd-98d9c9d63e7d,PO2941,EDXB,FYOG,2026-03-26T18:42,2026-03-26T20:42,45,666.74,Delta,Cancelled
9bdf2d12-18a8-46fb-91e6-a23b9c0df5a9,IP9481,USCC,VGHS,2026-01-05T18:42,2026-01-06T05:42,174,1446.39,Lufthansa,On time
edf058b0-f4b5-417e-8f0f-ac62500bd0a7,2D7378,OIBB,FBSK,2026-08-22T18:42,2026-08-22T21:42,80,562.35,Delta,On time
ae1c8ce4-3a13-4b3f-acc7-1e257948b30f,8J3806,EFJY,EETN,2026-05-25T18:42,2026-05-25T19:42,129,452.92,LOT,On time
ed18ee11-cff7-4795-b983-cf2256d8c7fd,RE7215,FMNG,MRBA,2026-09-08T18:42,2026-09-08T23:42,6,110.08,Ryanair,Cancelled
1554e8c0-908a-4cbe-8fb4-9ec4293e0cd7,L3815,CYEV,VNSK,2026-09-16T18:42,2026-09-17T01:42,138,978.49,Emirates,Cancelled
939047f8-38d6-439c-bbcf-44b8b70c82c8,IK6374,YPKT,LICR,2026-06-20T18:42,2026-06-21T00:42,37,707.4,Ryanair,Cancelled
4af3da62-fe03-499b-a0c6-975f4f6db835,QM5473,USCC,YPAG,2026-05-08T18:42,2026-05-08T20:42,15,703.86,Delta,Delayed
2f30d1cb-afcb-482f-ab27-f01d3a0fe823,MF5576,SBKP,LFKF,2025-12-17T18:42,2025-12-17T22:42,20,1078.19,LOT,Delayed
2df25d4f-fbd7-410f-b27a-19f6cb497ffd,J98572,OPDB,RJSC,2026-06-25T18:42,2026-06-26T00:42,95,1336.79,Emirates,Cancelled
368cc0eb-a29f-4a67-80ed-b9a1bec67df2,W34485,LEAL,CYGT,2026-02-15T18:42,2026-02-16T05:42,127,1387.16,Delta,Cancelled
7d9ad803-7949-45c7-89c0-dd84ddab8368,IN1468,UTDL,RJSC,2025-11-22T18:42,2025-11-23T02:42,76,214.33,Lufthansa,Cancelled
d89b9b72-29b3-4a9d-917f-5a9247e4f51d,7O5094,YPAG,CYEV,2025-12-12T18:42,2025-12-12T21:42,141,628.38,LOT,Delayed
255150fe-96d9-40a5-886e-2fea7f4ac239,AI7865,VTCN,MYBG,2026-03-31T18:42,2026-04-01T03:42,16,178.74,LOT,On time
c171f20e-5bec-452f-9801-8b7a77ae01ec,MQ3165,CYEV,ESSU,2026-06-10T18:42,2026-06-10T23:42,19,289.72,LOT,On time
e8ed2731-09d2-4bcc-8d17-b28fc230ee5b,QK9688,MWCB,TFFG,2026-08-15T18:42,2026-08-16T04:42,94,940.86,Emirates,Delayed
f4bfb27d-4e7d-48cf-a0ae-337cd0927876,M69895,EDXB,EFJY,2026-08-24T18:42,2026-08-25T00:42,73,902.47,Emirates,Cancelled
18316c58-07c7-4209-8104-5c5fd02f2f6e,ZP3468,WRBP,NZPP,2025-10-11T18:42,2025-10-11T22:42,127,125.14,Emirates,On time
00208e36-8afa-400d-8894-653a45b0f4f4,MY2225,CYLU,USKK,2026-04-09T18:42,2026-04-09T21:42,104,787.99,Ryanair,Cancelled
771f7c9b-15ac-4e6d-824b-6718558aae70,K68131,EGMD,VTCN,2026-09-02T18:42,2026-09-02T19:42,86,68.85,Emirates,On time
4249ef5c-8e43-465f-a591-06c4d1233ee8,3U4981,UUOB,KPLN,2026-05-02T18:42,2026-05-03T02:42,8,897.46,LOT,Cancelled
0859245b-1705-4b94-bb74-ad8bea8a2b38,CM2584,YSTH,LEAL,2026-08-14T18:42,2026-08-15T02:42,170,1374.74,Lufthansa,Cancelled
3cfe5bc2-b98b-41a2-86dc-b5ff42272022,WL6370,UHMD,MHTG,2026-02-07T18:42,2026-02-07T19:42,103,639.89,Lufthansa,Delayed
26d71f3d-0634-4870-a49b-0058e027a8ee,PO6302,EGJB,OIBB,2026-09-02T18:42,2026-09-02T20:42,11,941.53,Ryanair,On time
b68eeb12-3859-4db8-ab0b-aa2d7f38f175,KC2350,MHRO,LEAL,2026-07-16T18:42,2026-07-16T20:42,97,1291.66,LOT,Delayed
e935e367-22e1-489d-9e88-ae33ffe94b3b,JU2560,YPKT,KXNA,2026-03-07T18:42,2026-03-07T22:42,142,1491.81,Lufthansa,On time
4f5708bc-e0e3-4236-81f2-0b422abbb25b,UC5775,MMZO,ROKR,2026-02-09T18:42,2026-02-09T22:42,64,391.77,LOT,Cancelled
cb1c80ee-1916-4e1a-8398-f3bd7c71f18e,3S3802,LFKF,CYER,2025-12-03T18:42,2025-12-04T02:42,74,377.28,Ryanair,Delayed
4d325356-507c-40e5-bc3e-4bfc239cb629,HE5297,NWWW,MUMO,2026-05-27T18:42,2026-05-28T04:42,130,96.74,Emirates,Delayed
63ec5473-719f-4ba6-981d-8c292dbd1988,EZ4319,USKK,ESNL,2026-08-09T18:42,2026-08-09T20:42,65,1291.57,Ryanair,Cancelled
985fd431-8967-4312-bb05-722564c63c98,AZ1497,EFMI,MGCT,2026-09-11T18:42,2026-09-11T23:42,23,312.45,Delta,On time
3a1e2218-71b0-4a32-bcb3-5d5991d9ee3b,KD3205,MYBG,UHMD,2026-07-15T18:42,2026-07-15T19:42,5,1055.71,LOT,On time
e3763756-c24a-4c6b-a9de-2c69a85554de,4U921,MGQC,ESNL,2026-08-25T18:42,2026-08-25T19:42,124,550.81,Emirates,On time
cc6d2fbd-5b37-458b-b435-7cb4868e6550,2B3075,EFJY,YPAG,2026-05-18T18:42,2026-05-19T01:42,98,206.25,Lufthansa,Cancelled
7b22adbc-efb6-4fc2-a6a3-ad86b68082c5,F51322,VHHH,SAVC,2025-12-04T18:42,2025-12-04T20:42,93,353.94,LOT,Cancelled
390280cd-0fd9-46d9-844e-7dbe24e359e9,RJ9273,MHTG,HUSO,2026-02-03T18:42,2026-02-03T21:42,46,1146.32,Delta,On time
d407439c-ecf0-45c7-83e2-d96b1faf43a2,AT8374,YPAG,VTCR,2026-02-28T18:42,2026-03-01T01:42,24,643.63,Ryanair,On time
45f84940-84a8-4e85-b73b-f875c3a5b0e0,7C8343,LFKF,VGHS,2026-08-21T18:42,2026-08-22T04:42,19,777.56,Ryanair,Delayed
31afb302-f501-4b7e-a106-d90ce8587958,IR2199,MGPB,OERF,2025-11-12T18:42,2025-11-12T21:42,46,730.48,Delta,Delayed
95ca6115-e7f9-4e3b-89a6-43b0722bf499,W59450,MYBG,ESNL,2026-04-17T18:42,2026-04-17T21:42,112,384.3,Ryanair,Cancelled
854cb5ba-44a7-477a-9903-6957ddde4795,R54902,LICR,FYOG,2026-04-08T18:42,2026-04-09T00:42,109,329.66,Emirates,Delayed
8ac13954-a5ee-48db-9efa-1bf51c6feeab,KB8930,YPKT,FCBK,2026-07-28T18:42,2026-07-29T00:42,23,1381.41,LOT,On time
eea54d48-6851-4bfc-8209-023304b2539d,LI2146,MGCT,MHRO,2025-12-29T18:42,2025-12-29T20:42,111,228.22,Lufthansa,Cancelled
6b0faac1-46b5-4037-b22a-4548cf70e610,SY5346,FMNM,USCC,2026-03-11T18:42,2026-03-12T05:42,167,929.02,Ryanair,On time
392a8557-dedd-494e-927a-49818a4a09f2,UP5873,USCC,HAJM,2026-07-30T18:42,2026-07-31T03:42,4,529.94,Emirates,Cancelled
2de5c1a6-0ca5-433a-b7bc-430349f9092d,HC5173,ENRS,ROKJ,2026-01-24T18:42,2026-01-25T00:42,93,1497.63,Ryanair,On time
3a2234a0-a111-4907-bec5-9b262605b6c0,JJ9168,SAVC,EDXB,2025-11-01T18:42,2025-11-02T02:42,96,1266.36,Lufthansa,Cancelled
963cdb8a-f8f1-4717-8e6e-f081bc1d7fae,3L6942,CYGT,FBTL,2026-06-13T18:42,2026-06-13T20:42,41,1446.67,Ryanair,Cancelled
d1c570fe-cac1-4ae3-b62d-e93d66e5d167,X92537,NZPP,VTCN,2026-01-29T18:42,2026-01-29T23:42,57,1186.81,LOT,Delayed
3e598a89-e1d8-483a-8c05-cb3385733eac,XW9815,FCBK,UTDL,2026-05-14T18:42,2026-05-15T03:42,89,1007.22,LOT,On time
a8bacb18-c027-425b-a2f8-4f4c08a9a241,IR1705,MYBG,YPKT,2026-03-23T18:42,2026-03-24T05:42,132,217.52,Delta,On time
a3f9f6f1-0b41-46fc-980d-ff8936e009e0,QY2969,VGRJ,NVSS,2026-03-17T18:42,2026-03-18T01:42,21,588.94,Emirates,Cancelled
352f35eb-ce96-4c5f-8366-56c782ac1350,T17112,VHHH,RJSC,2026-02-03T18:42,2026-02-03T21:42,112,1112.54,LOT,On time
f45eb8a6-30f1-4672-8c9a-2c9d6e34fa79,TU9597,EFMI,OIZB,2025-11-20T18:42,2025-11-21T01:42,89,1379.48,LOT,Delayed
75e253a8-1a74-4ea0-b35c-2e6d7e79b8e3,PP5592,LFPG,EETN,2026-06-16T18:42,2026-06-17T05:42,138,1139.72,Ryanair,Cancelled
cc369450-bf26-4bff-90d7-a863610e5e2c,MQ7754,MMIO,HUSO,2026-01-13T18:42,2026-01-13T20:42,115,1429.63,Ryanair,Cancelled
12039aca-d018-46b7-8667-35f472a8bb53,AA9079,ESNL,FVFA,2026-06-13T18:42,2026-06-14T04:42,80,431.46,LOT,Delayed
ce462ac8-f77b-46e5-b9f4-5b21b0012058,4N1505,RJSC,VTCR,2026-06-29T18:42,2026-06-30T04:42,32,541.71,Lufthansa,Cancelled
19e37c58-835f-4d64-ae41-a99b9cbd21fb,MU5253,LFPG,OSKL,2025-10-01T18:42,2025-10-01T21:42,25,58.81,Emirates,Delayed
fc539c66-82ce-4740-9d99-221696a5b078,WJ2947,TFFG,EGJB,2026-09-03T18:42,2026-09-04T05:42,134,356.6,Delta,Cancelled
76ab033d-1ca5-476f-b72e-af7945e58e4c,WI6658,UHMD,RJCW,2026-03-03T18:42,2026-03-04T03:42,57,355.9,LOT,On time
c880920b-25b2-4700-81c5-bfd99e1fd391,7I7028,SCTN,MMZO,2026-04-03T18:42,2026-04-03T22:42,64,1400.03,Emirates,Delayed
1c3cbcb3-c7b5-4839-89a3-c313ce77a2c5,7G739,LFPG,NWWW,2025-10-12T18:42,2025-10-13T02:42,64,1463.83,Lufthansa,Delayed
5f4545b7-4237-4b4b-ab07-c3f46db34899,OY7970,LICR,CYEV,2025-10-26T18:42,2025-10-26T19:42,83,293.07,Delta,On time
f5d49ce5-f233-4ef3-a90e-76dfb95cd36a,PK3023,PGRO,WRLR,2025-11-23T18:42,2025-11-23T19:42,81,1155.53,Lufthansa,Delayed
5a8f353a-7fb7-463e-9231-80ed1d5d4683,3Y1630,MUMO,KPLN,2025-10-03T18:42,2025-10-04T03:42,77,1465.08,Ryanair,Delayed
8b567646-199c-4f06-ae99-77a09efc7e6d,FV1468,RJSC,WRSJ,2025-12-02T18:42,2025-12-02T19:42,83,164.59,Ryanair,Delayed
b64528ab-7d60-479e-8d74-6c050f910163,SK324,KXNA,RJSC,2026-07-17T18:42,2026-07-18T04:42,46,1162.25,Ryanair,Delayed
0421da87-78b6-496f-979d-61aa5c98ac2d,OE7835,VYMO,YBKE,2026-08-27T18:42,2026-08-28T00:42,113,584.38,Emirates,Delayed
223db9be-057f-4081-a3f1-e43041255bf6,V85779,MHTG,FMNM,2025-12-27T18:42,2025-12-28T00:42,167,1025.33,LOT,On time
e0f6f73a-5151-4da7-8e35-2a246c7dd786,NV2936,YPKT,CYLU,2026-05-08T18:42,2026-05-09T05:42,78,325.06,Emirates,Delayed
1c39a00a-0612-49f2-8ab7-1c1cbf0679b1,LN5689,FCBK,FMNG,2026-06-25T18:42,2026-06-26T03:42,55,1418.83,Emirates,On time
3f1ff8b3-06a3-4a4d-abb3-fe466b974223,TF6420,FYOG,ESSA,2026-01-23T18:42,2026-01-24T04:42,106,1444.83,LOT,Cancelled
eb304dca-1e18-4821-a92a-9801716eaf6d,UF8130,MWCB,WRBP,2025-11-29T18:42,2025-11-30T01:42,113,1239.11,Ryanair,Cancelled
e495241e-8104-4557-bd01-31224e441d9e,R27025,FVFA,FBTL,2025-10-05T18:42,2025-10-06T01:42,119,294.03,LOT,Cancelled
9a983011-af95-4934-b8a5-a457339dbbd9,NH3384,FARS,YSTH,2026-05-21T18:42,2026-05-22T00:42,59,58.42,Delta,On time
d6d2cac7-59b9-4cf2-b30a-5c7a00553b5c,NR3549,KXNA,EGMD,2025-11-08T18:42,2025-11-09T03:42,38,1005.04,Lufthansa,Delayed
ea8a0f19-0d25-4385-8d72-5aa6cfc8d66a,BZ7041,FVFA,MRBA,2026-01-26T18:42,2026-01-27T05:42,172,1328.5,Emirates,Delayed
afce163f-1fe2-4b97-aac3-14e9a03903ac,UL6318,VGRJ,CYGT,2026-08-28T18:42,2026-08-29T02:42,68,838.85,LOT,On time
121b30b2-469e-4e5e-9bd0-b8116ed6d4ba,2F4459,RJSC,LEAL,2026-01-27T18:42,2026-01-27T21:42,57,348.73,Lufthansa,Cancelled
ee38fc75-9aad-4f40-9340-dbe7f0cc521f,MM4064,VGRJ,SAVC,2026-01-03T18:42,2026-01-04T03:42,78,450.36,Emirates,On time
cc0ef330-5362-410d-a5b7-d33acc178d37,4B2905,HUSO,YPKT,2025-10-03T18:42,2025-10-04T05:42,24,62.78,Emirates,Delayed
418c5ca7-0787-4fd7-87b9-e02ca57ef52c,PK5573,SCTN,SAVC,2026-02-28T18:42,2026-03-01T01:42,8,1206.48,Lufthansa,Delayed
52f98d78-1918-4aaa-8f51-b4c5e0492704,PZ6726,MMTJ,CYGT,2026-04-02T18:42,2026-04-02T20:42,93,348.01,Lufthansa,Delayed
9fca33e6-ba5e-47f1-a479-0826f5e53dbe,AA241,EFJY,HUSO,2026-06-14T18:42,2026-06-14T21:42,177,606.92,Emirates,Cancelled
1a018bf3-b6b1-4b22-9ee4-697acc7f6833,6V5369,RJCW,LFPG,2026-02-14T18:42,2026-02-14T21:42,81,1257.8,LOT,Delayed
cb766d05-e10a-48c2-9f49-effdec3e70c8,MO2591,ESNV,VYMO,2025-11-25T18:42,2025-11-26T03:42,66,839.2,Lufthansa,Delayed
334bfcc9-86d4-43ed-8e2d-cf75e8b2f91c,FI3075,VILD,LEAL,2026-08-03T18:42,2026-08-03T20:42,84,716.06,Ryanair,On time
b142c7df-5ccc-405c-9f65-eb479505e7d3,FV6949,EGJB,CYEV,2026-01-10T18:42,2026-01-10T23:42,122,1310.66,LOT,On time
5bd2ece4-071d-48d7-8ffc-c55f5c7e0114,BE8280,FARS,OIZB,2026-02-12T18:42,2026-02-12T20:42,54,674.11,Lufthansa,On time
cfe1d6c6-6d80-49d0-a175-9942671b0099,AT3638,ROKR,VGHS,2026-05-24T18:42,2026-05-24T22:42,72,959.34,Delta,Delayed
f70ebbd0-c8ac-4295-bed7-a51af3ca1456,3G347,FZVI,CYGT,2025-12-13T18:42,2025-12-14T05:42,145,609.99,LOT,Cancelled
c1e3efe9-9a6d-4e05-848d-c66c7bd86d2a,2D9699,FMNG,SBKP,2026-04-01T18:42,2026-04-02T05:42,21,629.47,Ryanair,Delayed
58976127-5aef-444d-bcf3-c00402e153fa,O23123,ESSU,EGHC,2025-11-23T18:42,2025-11-24T05:42,142,1460.66,Ryanair,On time
31b86247-aacb-4e6d-aacc-5ce8863a72ba,3T5939,MUMO,LEAL,2026-06-26T18:42,2026-06-27T01:42,162,426.25,Delta,Delayed
281b9633-f4f3-4a03-b785-01ca5223b15e,MC3931,ROKR,FZVI,2026-03-02T18:42,2026-03-03T00:42,8,1330.87,Delta,On time
7c8bbdf6-ed55-4d16-868a-c44e495c4a06,LM1593,LFMH,MGQC,2026-01-23T18:42,2026-01-23T22:42,108,1243.21,Lufthansa,Delayed
463c571e-d8c3-4c28-9208-631a48425329,GS7697,RJCW,OPDB,2026-01-11T18:42,2026-01-12T02:42,84,668.33,Emirates,Cancelled
4a7c30a0-0365-4b64-9e01-2e9562a90c1c,5T5676,FZVI,RJCW,2026-08-15T18:42,2026-08-16T04:42,3,651.6,Ryanair,Delayed
0ca8c8d2-dc0e-4250-90ea-75dde56c811b,OO9049,VGHS,MRBA,2026-01-02T18:42,2026-01-03T05:42,176,663.98,Emirates,Cancelled
7175cb15-6ef8-459e-82ba-a89f1c926dc6,DB9250,UHMD,LEAL,2026-01-10T18:42,2026-01-11T02:42,137,1022.62,LOT,Cancelled
3d83abac-08cd-4ef4-ac9a-3bd3e4ef8188,EU5929,ENBS,MWCB,2026-02-28T18:42,2026-02-28T20:42,54,1138.43,LOT,Delayed
6e758911-7b7a-47b7-a144-6322f7ea7f21,KC8310,OIBB,FZVI,2025-10-23T18:42,2025-10-24T05:42,153,619.65,Lufthansa,On time
c3baccf5-d588-4b76-b400-7f02bf2d28fd,IK4209,ENRS,USKK,2026-04-23T18:42,2026-04-24T04:42,124,934.89,Ryanair,Delayed
5aea68c5-b10b-4e71-be1c-7da76d6a2ed0,PK8895,YBKE,MGPB,2026-06-03T18:42,2026-06-04T03:42,44,216.97,Delta,Delayed
819b87ce-cf62-4f5a-9a83-b81781c7d0d6,2L9265,CYLU,EFIT,2026-03-10T18:42,2026-03-10T21:42,122,683.77,Ryanair,Cancelled
157095f0-9430-4b96-8081-62bdfa90c1b6,TH3431,CYFC,MRBA,2025-11-28T18:42,2025-11-28T19:42,88,233.07,Delta,Delayed
a256881e-efcf-41a2-8e26-a0fb4f1a2f64,NF8292,MGQC,CYFC,2025-11-09T18:42,2025-11-10T03:42,168,1288.08,Lufthansa,On time
a443d411-a58d-4ee8-b22f-762e353f2a91,TT6638,LCEN,MMSP,2025-09-28T18:42,2025-09-29T05:42,86,292.11,Ryanair,Cancelled
9f7d9169-6647-4fd5-859c-1016b49b502d,LH7445,LFKF,CYGT,2026-03-28T18:42,2026-03-29T00:42,125,1162.35,Emirates,On time
82dc8098-cf05-4b56-8ae2-dc3a1c363b96,PS3625,OPDB,ESNV,2026-06-02T18:42,2026-06-03T04:42,26,492.6,Delta,Cancelled
28d3e992-f527-40e6-914b-32c43c446dcd,D69401,CYLU,WRSJ,2025-12-03T18:42,2025-12-04T03:42,130,544.73,Lufthansa,On time
54c0d535-4017-4219-aeae-ce936070fc28,C5723,MGQC,EETN,2026-05-01T18:42,2026-05-01T23:42,69,979.61,Emirates,On time
f3a32b19-15f5-4912-b056-89dfc710735e,LM2535,FBSK,UIAA,2026-05-17T18:42,2026-05-17T20:42,81,1148.82,Emirates,On time
af255435-87bb-4181-bb52-1756454bd28c,J75019,ESNV,RJCW,2026-07-18T18:42,2026-07-19T00:42,147,1097.66,Lufthansa,On time
be4832f4-fac7-45a5-bec4-49c5d0d4eb28,QA5749,OERF,NZPP,2025-11-04T18:42,2025-11-05T02:42,93,50.56,Emirates,Delayed
